CoCode,Company Names,[Year & Month](All),[Month](All),[Year](All),[High](All),[Low](All),[Close](All),[High PE](All),[Low PE](All),[Close PE](All),[Market Cap](All),[Volume](All),[No of Trades](All),[Net Turnover-Rs Thousands](All)
3219,Pidilite Inds.,201806,6,2018,1154.7,1019.15,1063.5,63.29,52.53,56.51,54006.72,12860551,506570,13816776.64
3219,Pidilite Inds.,201807,7,2018,1137,1029,1123.45,61.46,54.57,59.69,57051.1,10141673,344980,10978059.19
3219,Pidilite Inds.,201808,8,2018,1188,1081.55,1168.65,64.99,56.46,62.1,59348.34,10916889,387518,12396328.78
3219,Pidilite Inds.,201809,9,2018,1178.8,1025.1,1045.85,63.34,53.4,55.59,53123.9,9241225,374377,10346650.93
3272,Havells India,200103,3,2001,1.97,1.88,1.92,12.67,11.96,12.34,76.62,16948,65,2607.6923
3272,Havells India,200104,4,2001,1.92,1.75,1.75,12.33,11,11.24,69.79,37806,172,5577.6872
3272,Havells India,200105,5,2001,1.99,1.75,1.85,13.43,10.99,11.87,73.7,41158,229,6038.5793
3272,Havells India,200106,6,2001,1.9,1.78,1.84,12.78,10.85,11.79,73.21,41127,179,6093.7708
3272,Havells India,200107,7,2001,1.94,1.75,1.85,12.99,11.21,11.9,73.88,33699,156,4954.889
3272,Havells India,200108,8,2001,1.9,1.75,1.83,12.52,11.23,11.73,72.83,38108,161,5572.1525
3272,Havells India,200109,9,2001,1.88,1.63,1.71,12.45,10.42,10.99,68.23,37114,133,5202.5982
3272,Havells India,200110,10,2001,1.75,1.56,1.61,11.82,10.02,10.34,64.24,35417,121,4676.0092
3272,Havells India,200111,11,2001,1.73,1.46,1.65,11.09,9.37,10.59,65.74,31536,79,4126.9072
3272,Havells India,200112,12,2001,1.69,1.44,1.56,11.42,9.22,10,62.13,33517,93,4258.3849
3272,Havells India,200201,1,2002,1.65,1.32,1.56,11.45,7.6,10.02,62.2,49293,197,6135.728
3272,Havells India,200202,2,2002,1.6,1.5,1.53,10.67,9.41,9.78,60.76,39201,161,4852.9988
3272,Havells India,200203,3,2002,1.91,1.44,1.81,10.86,6.18,9.79,84.19,28306,242,3676.568
3272,Havells India,200204,4,2002,1.88,1.63,1.7,10.97,8.64,9.17,78.88,45166,193,6286.0288
3272,Havells India,200205,5,2002,1.75,1.5,1.55,9.68,7.84,8.36,71.86,48248,199,6396.2251
3272,Havells India,200206,6,2002,1.69,1.56,1.61,9.61,8.3,8.68,74.68,42171,150,5446.2973
3272,Havells India,200207,7,2002,1.69,1.5,1.56,9.68,8.02,8.43,72.47,54081,254,6928.2714
3272,Havells India,200208,8,2002,1.63,1.48,1.58,9.19,7.42,8.5,73.08,47315,172,5983.1811
3272,Havells India,200209,9,2002,1.63,1.48,1.53,9.19,7.96,8.23,70.76,41832,137,5180.7471
3272,Havells India,200210,10,2002,1.6,1.39,1.44,9.4,6.85,7.76,66.7,42040,169,5063.6212
3272,Havells India,200211,11,2002,1.5,1.4,1.41,8.59,7.55,7.62,65.54,9714,93,1136.8747
3272,Havells India,200212,12,2002,1.51,1.26,1.41,8.23,6.24,7.62,65.54,3276,126,367.7285
3272,Havells India,200301,1,2003,1.5,1.34,1.43,8.82,6.78,7.73,66.5,9477,182,1074.1349
3272,Havells India,200302,2,2003,1.49,1.34,1.39,8.67,7.07,7.5,64.5,4225,93,477.9137
3272,Havells India,200303,3,2003,1.49,1.19,1.46,7.92,5.61,7.66,67.86,8195,308,897.4575
3272,Havells India,200304,4,2003,1.5,1.31,1.37,8.18,6.56,7.2,63.77,2134,90,234.9567
3272,Havells India,200305,5,2003,1.46,1.31,1.39,7.9,6.78,7.27,64.44,38799,125,4264.4965
3272,Havells India,200306,6,2003,1.56,1.33,1.4,8.52,6.82,7.31,64.73,5523,164,629.3452
3272,Havells India,200307,7,2003,2.09,1.38,1.96,11.62,6.95,10.28,91.09,280943,1515,42285.1906
3272,Havells India,200308,8,2003,2.44,1.88,2.23,14.04,9.66,11.68,103.5,1644951,6940,284846.8579
3272,Havells India,200309,9,2003,2.57,2.1,2.52,13.74,10.84,13.22,117.1,1780917,8575,331751.4294
3272,Havells India,200310,10,2003,3.09,2.49,2.74,16.96,12.97,14.33,126.99,1988386,9605,440906.1104
3272,Havells India,200311,11,2003,3.13,2.56,2.83,18.17,12.77,14.83,131.4,1542172,6768,342845.7086
3272,Havells India,200312,12,2003,3.92,2.85,3.83,41.76,19.5,20.04,177.54,2162625,16601,566185.318
3272,Havells India,200401,1,2004,4.22,3.17,3.21,22.67,16.4,16.83,149.12,1868557,10607,284314.0132
3272,Havells India,200402,2,2004,3.42,2.85,2.97,18.81,14.38,15.56,137.87,922149,7673,114143.2003
3272,Havells India,200403,3,2004,3.38,2.58,2.74,9.23,6.33,6.79,127.25,819578,4143,97994.5332
3272,Havells India,200404,4,2004,3.15,2.78,2.85,8.16,6.7,7.05,132.24,521617,3993,62207.9678
3272,Havells India,200405,5,2004,3.3,2.33,2.59,8.44,5.37,6.4,119.94,514741,4726,61397.2853
3272,Havells India,200406,6,2004,2.92,2.54,2.62,7.87,6.25,6.49,121.74,950744,4044,101116.3632
3272,Havells India,200407,7,2004,3.3,2.6,3.13,8.44,6.2,7.74,145.17,2001408,14340,241694.978
3272,Havells India,200408,8,2004,3.72,3.07,3.6,9.41,7.52,8.91,167.04,6608929,49142,913924.5573
3272,Havells India,200409,9,2004,4.05,3.13,4,10.22,6.18,9.9,185.66,2895922,29523,440324.6941
3272,Havells India,200410,10,2004,4.73,3.91,4.37,12.42,9.64,10.82,202.83,1403977,19552,242283.0405
3272,Havells India,200411,11,2004,4.84,4.07,4.51,12.49,9.57,11.15,209.15,945371,12997,168071.6575
3272,Havells India,200412,12,2004,7.25,4.38,6.98,18.65,10.64,17.26,323.64,1634495,31444,378787.7575
3272,Havells India,200501,1,2005,7.13,5.39,6.43,18.43,13.04,15.92,298.53,870732,12526,213977.5079
3272,Havells India,200502,2,2005,7.94,6.45,6.92,20.79,14.73,17.12,321.09,1854135,27611,545232.8272
3272,Havells India,200503,3,2005,7.63,5.95,6.61,11.87,8.77,10.04,306.7,682085,12889,188478.6821
3272,Havells India,200504,4,2005,7.9,6.21,7.73,12.45,8.87,11.75,358.85,767753,15260,221036.2538
3272,Havells India,200505,5,2005,10,7.65,9.46,15.77,10.4,14.36,438.71,2503799,54202,920021.1528
3272,Havells India,200506,6,2005,10.65,9.25,9.75,16.41,13.73,14.8,452.28,506000,12707,204445.4689
3272,Havells India,200507,7,2005,16.09,9.63,15.22,25.84,14.5,23.12,706.38,1671511,47705,890076.0317
3272,Havells India,200508,8,2005,16,14.01,14.73,25.21,21.14,22.37,683.47,903997,24138,354956.2391
3272,Havells India,200509,9,2005,18.81,14.6,17.49,30.29,20.93,26.56,811.42,1339266,31720,459374.0589
3272,Havells India,200510,10,2005,19.45,16.25,17.22,30.3,22.22,26.16,799.12,1191919,23936,431920.4578
3272,Havells India,200511,11,2005,20.35,16.85,18.23,32.65,25.53,27.68,845.64,1124314,27578,425461.5664
3272,Havells India,200512,12,2005,21.05,17.98,19.82,33.58,26.97,30.1,919.42,843550,19194,329546.7865
3272,Havells India,200601,1,2006,21.94,19.35,19.56,34.24,29.08,29.7,907.47,567384,11384,232243.9656
3272,Havells India,200602,2,2006,22.22,18.85,21.71,34.55,27.69,32.97,1007.11,733898,13375,300327.0159
3272,Havells India,200603,3,2006,29.39,21.6,27.28,25.03,15.02,21.37,1358.54,1961779,52531,1014145.083
3272,Havells India,200604,4,2006,33.23,25.05,30.13,27.06,16.48,23.6,1500.23,759250,25806,459954.4605
3272,Havells India,200605,5,2006,39.22,28.6,30.51,37.53,20.15,25.8,1640.08,2094859,76854,1454692.55
3272,Havells India,200606,6,2006,31.5,19.52,27.57,28.11,12.97,23.31,1481.89,1090558,43758,575755.5501
3272,Havells India,200607,7,2006,31.96,25.6,29.78,28.39,20.69,25.19,1600.97,1030809,38010,496920.4882
3272,Havells India,200608,8,2006,30.8,27.7,28.33,27.92,22.75,23.96,1523.02,1034018,24543,299862.5967
3272,Havells India,200609,9,2006,31.1,27.3,30.56,26.77,22.41,25.84,1642.64,1386975,31615,399579.6341
3272,Havells India,200610,10,2006,34.47,30.15,31.07,30.43,23.28,26.28,1670.05,4135550,46990,1283475.572
3272,Havells India,200611,11,2006,34,30,33.42,29.26,25.16,28.27,1796.66,2577520,63200,822422.0445
3272,Havells India,200612,12,2006,38.6,31.13,37.26,33.71,25.22,31.52,2003.1,2030228,51614,708146.535
3272,Havells India,200701,1,2007,53.79,36.3,48.86,51.59,30.19,41.33,2626.71,5699117,177957,2707926.939
3272,Havells India,200702,2,2007,53.3,38.16,45.6,46.85,27.01,38.56,2451.19,3764919,114782,1851494.261
3272,Havells India,200703,3,2007,50.54,40.11,43.65,29.83,20.42,22.73,2346.62,2285416,81959,1030039.072
3272,Havells India,200704,4,2007,50,40.73,45.73,29.08,20.8,23.81,2458.44,735682,25651,332216.6269
3272,Havells India,200705,5,2007,51.9,46,48.88,28.35,23.74,25.45,2627.52,1419431,38384,694933.539
3272,Havells India,200706,6,2007,51.2,45.5,48.24,27.81,23.38,25.12,2593.38,621809,20631,300580.7892
3272,Havells India,200707,7,2007,56.6,46.51,49.9,30.93,22.96,25.98,2682.36,2553292,88053,1330480.441
3272,Havells India,200708,8,2007,51.3,35.48,50.89,26.93,15.57,26.5,2735.85,950353,33545,453996.3432
3272,Havells India,200709,9,2007,54.09,46.04,50.46,28.97,21.34,26.27,2712.46,2068981,66641,1070760.605
3272,Havells India,200710,10,2007,74.67,48.6,63.89,45.79,24.2,33.26,3434.46,6746629,196138,4221191.167
3272,Havells India,200711,11,2007,70.6,58.5,62.52,38.98,29.88,35.07,3621.16,1848381,70312,1196261.835
3272,Havells India,200712,12,2007,73,61.3,69.81,42.82,33.93,39.16,4043.4,2171084,73360,1461715.715
3272,Havells India,200801,1,2008,71.9,38.55,56.18,41.64,15.83,31.52,3253.95,2130861,51411,1314228.327
3272,Havells India,200802,2,2008,59.5,50.5,55.79,34.46,26.11,31.3,3231.36,461355,11481,258384.3687
3272,Havells India,200803,3,2008,55.7,39.23,46.74,23.82,15.39,19.04,2706.89,514457,14106,237513.8249
3272,Havells India,200804,4,2008,52.3,45.6,51.05,21.83,18.28,20.8,2956.53,712436,19519,347879.0819
3272,Havells India,200805,5,2008,52.3,42.45,47.84,22.3,14.69,19.49,2770.89,576112,20693,277299.1287
3272,Havells India,200806,6,2008,48.8,33.51,34.06,20.49,12.67,13.88,1972.76,691714,12492,286870.7801
3272,Havells India,200807,7,2008,44.99,31,35.82,19.98,11.52,14.59,2074.4,1333090,14901,489131.1122
3272,Havells India,200808,8,2008,40.2,34.53,36,17.4,13.87,14.67,2084.83,328878,11455,121879.3423
3272,Havells India,200809,9,2008,37.5,27.2,29.8,15.85,10.12,12.14,1725.73,545584,13450,169329.4474
3272,Havells India,200810,10,2008,31,13.63,17.31,13.1,4.84,7.05,1002.31,1082019,13887,207869.5076
3272,Havells India,200811,11,2008,19.9,11.36,11.58,9.06,4.54,4.72,670.71,272810,10469,42136.2521
3272,Havells India,200812,12,2008,13.99,10.51,12.26,6.04,4.21,4.99,709.81,1097969,19998,132681.4127
3272,Havells India,200901,1,2009,14.59,10.71,11.61,6.15,4.23,4.73,672.16,1031728,20577,133739.9269
3272,Havells India,200902,2,2009,12.9,10.44,10.61,5.81,4.32,4.49,638.3,668941,9885,76806.9257
3272,Havells India,200903,3,2009,16,10,14.44,6.8,3.87,5.95,868.41,1873315,42713,267029.0581
3272,Havells India,200904,4,2009,17.84,12.13,15.2,7.77,3.99,6.27,914.13,801813,18646,127794.5378
3272,Havells India,200905,5,2009,29.29,15.53,27.18,13.05,6.25,11.2,1634.85,17749256,350806,4173856.635
3272,Havells India,200906,6,2009,33.5,23.63,25.91,15.07,8.39,10.68,1558.44,2716348,74907,798228.9438
3272,Havells India,200907,7,2009,31.79,21.56,29.97,13.97,7.46,12.36,1803,4109940,110427,1204632.079
3272,Havells India,200908,8,2009,31.4,26.01,29.69,13.51,10.27,12.24,1786.15,1364874,37647,402834.0692
3272,Havells India,200909,9,2009,32.77,28.8,31.28,13.76,11.71,12.9,1881.8,4597547,119007,1450823.125
3272,Havells India,200910,10,2009,35.27,29.61,30.41,15.22,11.98,12.54,1829.47,5059125,121045,1658185.124
3272,Havells India,200911,11,2009,37.3,28.08,36.67,15.64,11.4,15.12,2206.07,3212861,88284,1093263.449
3272,Havells India,200912,12,2009,60.27,36.8,51.47,26.16,13.93,21.22,3096.13,24977139,651221,12974585.56
3272,Havells India,201001,1,2010,63.38,51.15,55.34,29.32,20.99,22.82,3328.95,23960536,622802,13794394.64
3272,Havells India,201002,2,2010,58.3,51.34,51.88,25.16,20.97,21.39,3121.1,11329427,337651,6286539.19
3272,Havells India,201003,3,2010,61.14,51.5,59.73,16.09,12.08,15.35,3593.06,13746388,407412,7879388.524
3272,Havells India,201004,4,2010,67.36,53,61.33,17.83,11.56,15.76,3689.31,12723280,369751,8050679.036
3272,Havells India,201005,5,2010,63.25,54.2,56.86,16.8,13.86,14.62,3420.7,3684295,129020,2204051.977
3272,Havells India,201006,6,2010,65.57,56.03,62.81,17.26,14.21,16.14,3778.35,13109539,386895,8248638.204
3272,Havells India,201007,7,2010,69.3,61.9,65.96,18.16,15.87,16.95,3968.15,7727194,233270,5069778.778
3272,Havells India,201008,8,2010,84.9,66.11,79.27,23.65,16.83,21.13,4944.86,14386294,429492,11265811.1
3272,Havells India,201009,9,2010,82.3,76.81,80.16,22.57,20.28,21.36,5000.07,4124463,159591,3304274.654
3272,Havells India,201010,10,2010,89.19,80.25,82.88,24.27,21.17,22.09,5170.88,6090238,176151,3812222.585
3272,Havells India,201011,11,2010,84.6,71.56,76.37,23.16,17.88,20.36,4764.72,4743563,121913,1905019.958
3272,Havells India,201012,12,2010,82.97,72.4,79.26,23.11,18.77,21.13,4945.03,4766477,135334,1869967.59
3272,Havells India,201101,1,2011,80.38,65.22,69.12,21.86,16.2,18.43,4312.4,1956587,68309,724736.6547
3272,Havells India,201102,2,2011,69.8,58,63.4,19.33,14.81,16.9,3955.53,3329027,120139,1081462.405
3272,Havells India,201103,3,2011,76.78,63.27,74.14,20.5,14.92,19.12,4625.59,6711206,216655,2406606.602
3272,Havells India,201104,4,2011,84.54,63.6,79.4,22.39,13.37,20.47,4953.77,5804797,183787,2326689.05
3272,Havells India,201105,5,2011,83.2,62.52,81.89,21.8,13.28,21.11,5109.12,5987430,198506,2344270.557
3272,Havells India,201106,6,2011,90.25,75.2,76.9,23.99,19.18,19.83,4797.79,11634980,350571,4802148.318
3272,Havells India,201107,7,2011,80.77,71.19,72.61,21.25,18.02,18.72,4530.14,9958881,271794,3848364.762
3272,Havells India,201108,8,2011,74.34,62.67,67.01,20.1,16.06,17.28,4180.75,6006185,156595,2064771.018
3272,Havells India,201109,9,2011,75,65.98,73.09,20.21,16.8,18.85,4560.09,3850979,122466,1377875.667
3272,Havells India,201110,10,2011,74.39,67.2,71.09,19.59,17.01,18.33,4435.31,2451995,62600,863672.5731
3272,Havells India,201111,11,2011,86.16,70.8,82.75,22.99,16.97,21.34,5162.77,9503039,246096,3848260.581
3272,Havells India,201112,12,2011,89.05,73.2,77.04,23.2,18.02,19.86,4806.53,6422837,173724,2658267.814
3272,Havells India,201201,1,2012,96.96,76.95,96.19,25.2,19.81,24.8,6001.29,6653177,168964,2945066.855
3272,Havells India,201202,2,2012,120.34,94.4,108.52,34.41,23.77,27.98,6770.56,9711317,263354,4983263.895
3272,Havells India,201203,3,2012,123.16,100.6,114.42,25.81,19.05,22.66,7138.66,7725462,260782,4429255.29
3272,Havells India,201204,4,2012,121.16,100.6,111.06,24.69,18.19,21.99,6929.03,4743287,153012,2739551.784
3272,Havells India,201205,5,2012,120.59,102.86,111.81,24.5,20.14,22.14,6975.83,6873308,243479,3851800.918
3272,Havells India,201206,6,2012,116.88,102.65,116.64,23.19,19.49,23.09,7277.17,5312604,195702,2939038.12
3272,Havells India,201207,7,2012,122.75,106.56,107.34,24.59,20.95,21.25,6696.94,6299615,238074,3653132.014
3272,Havells India,201208,8,2012,112.7,105.68,108.77,22.72,20.69,21.54,6786.16,3879873,158031,2123650.465
3272,Havells India,201209,9,2012,127.33,108.5,124.9,25.83,21.2,24.73,7792.51,4520046,163612,2683095.732
3272,Havells India,201210,10,2012,141.67,112.82,115.39,30.92,22.18,22.85,7199.18,5623871,225241,3537615.252
3272,Havells India,201211,11,2012,121.3,112.93,114.76,24.46,22.07,22.72,7159.88,4240741,179773,2475045.438
3272,Havells India,201212,12,2012,129.3,114.02,127.32,25.7,22.01,25.21,7943.49,5936771,192218,3655153.454
3272,Havells India,201301,1,2013,139.94,127,131.66,28.32,25.08,26.07,8214.27,6546527,267554,4348244.68
3272,Havells India,201302,2,2013,141.2,118.44,127.58,28.3,21.77,25.26,7959.72,4750048,199338,3167685.146
3272,Havells India,201303,3,2013,133.98,111.4,128.76,23.22,16.05,21.44,8033.34,3699586,136260,2282286.594
3272,Havells India,201304,4,2013,135.56,119.6,131.69,23.53,19.74,21.93,8216.14,2946110,124929,1890367.411
3272,Havells India,201305,5,2013,150.4,130.76,147.77,26.15,21.61,24.61,9219.37,12025380,262465,8473275.107
3272,Havells India,201306,6,2013,153.2,133.21,147.05,25.73,21.91,24.5,9177.39,5656274,248199,4107543.224
3272,Havells India,201307,7,2013,163.49,119.94,121.69,27.58,19.69,20.27,7594.67,9579196,386218,6897660.961
3272,Havells India,201308,8,2013,129.58,117.2,120.48,21.88,18.33,20.07,7519.16,6135363,252423,3748361.201
3272,Havells India,201309,9,2013,132.89,119,127.17,23.62,19.51,21.19,7936.68,6480936,285473,4040233.918
3272,Havells India,201310,10,2013,153.49,126.78,147.93,26.53,20.58,24.65,9232.31,6477796,279764,4607326.958
3272,Havells India,201311,11,2013,159.6,144.2,150.78,28.18,23.82,25.12,9410.18,3791340,164120,2845807.769
3272,Havells India,201312,12,2013,163.39,143.57,158.18,27.7,22.8,26.35,9872.01,3091251,149611,2364532.178
3272,Havells India,201401,1,2014,169,144,155.74,28.55,23.18,25.95,9719.73,5329238,291178,4219901.843
3272,Havells India,201402,2,2014,158.73,150.27,153.76,26.81,24.92,25.62,9596.16,4862481,170093,3761758.653
3272,Havells India,201403,3,2014,187.99,152.13,186.78,24.43,19.57,24.12,11656.94,4489488,228692,3795030.595
3272,Havells India,201404,4,2014,192.54,176.1,186.28,25.45,22.53,24.05,11625.73,4511005,238696,4159506.974
3272,Havells India,201405,5,2014,198.2,180.28,194.08,26.31,23.2,25.06,12112.53,4386455,209433,4178578.393
3272,Havells India,201406,6,2014,249.96,192.4,234.5,34.97,24.31,30.28,14635.15,7540524,358544,8595797.851
3272,Havells India,201407,7,2014,259.05,230.31,239.59,33.92,28.59,30.94,14952.81,5553461,343413,6759123.572
3272,Havells India,201408,8,2014,298,228,284.2,34.08,28.55,36.7,17736.92,15906768,360158,7012132.836
3272,Havells India,201409,9,2014,296,242.05,264.85,38.88,28.94,34.22,16539.57,42199747,731641,11652275.79
3272,Havells India,201410,10,2014,286.4,256.1,285.4,37.13,32.75,36.88,17822.89,21036231,380460,5741366.951
3272,Havells India,201411,11,2014,321.9,278.85,319.45,41.91,34.76,41.27,19949.27,22578225,481722,6873912.266
3272,Havells India,201412,12,2014,346.9,250,275.35,50.12,31.92,35.58,17195.28,111898785,1411416,31620751.39
3272,Havells India,201501,1,2015,284.9,256.1,258.45,37.43,31.83,33.39,16139.89,39449361,660535,10675403.06
3272,Havells India,201502,2,2015,278.65,240.05,270.25,37.41,30.16,34.92,16876.79,38018508,626216,9818764.044
3272,Havells India,201503,3,2015,315.85,270.05,305.25,42.61,35.08,40.9,19062.5,34936387,655004,10330616.12
3272,Havells India,201504,4,2015,310.4,266.2,279.8,42.45,35.24,37.49,17473.18,24673264,387623,7088223.69
3272,Havells India,201505,5,2015,294.9,264.95,275.75,41.64,35.24,36.96,17223.01,26741360,425716,7416447.158
3272,Havells India,201506,6,2015,292,257.1,282.65,39.27,32.76,37.88,17653.97,19989970,341732,5531070.52
3272,Havells India,201507,7,2015,312.8,272.25,279.1,42.28,36.36,37.4,17432.24,19368686,349941,5694465.84
3272,Havells India,201508,8,2015,281.4,243.9,260.15,38.2,32.23,34.86,16248.65,16153688,275495,4305914.638
3272,Havells India,201509,9,2015,268.7,239.5,252.25,37.44,30.68,33.81,15755.23,12442981,230938,3182143.34
3272,Havells India,201510,10,2015,267.4,250,253.6,36.05,33.3,33.99,15839.55,13164486,219560,3395008.687
3272,Havells India,201511,11,2015,300,235.3,285.75,41.01,28.74,38.3,17847.6,26328083,425244,7272156.728
3272,Havells India,201512,12,2015,312,274.65,304.7,43.39,35.72,40.84,19031.19,73476284,704553,22032236.08
3272,Havells India,201601,1,2016,322.2,268.9,296.7,43.38,33.56,39.76,18531.52,35851414,481451,10570502.43
3272,Havells India,201602,2,2016,311,259.1,272.2,42.47,32.91,36.48,17001.28,26185661,500918,7550116.155
3272,Havells India,201603,3,2016,324.6,270.15,321.35,36.84,28.73,36.11,20071.13,25297165,421825,7451090.869
3272,Havells India,201604,4,2016,354,312.4,332.2,41.2,35.01,37.33,20748.81,27352510,506710,9162889.147
3272,Havells India,201605,5,2016,378.4,327,364.5,42.69,36.07,40.96,22766.22,72034768,940583,25885306.21
3272,Havells India,201606,6,2016,370,347.55,359.9,42,37.85,40.46,22488.54,24069607,477924,8667517.569
3272,Havells India,201607,7,2016,391.75,351.6,389.65,44.28,38.88,43.8,24347.49,35237371,567942,13076906.33
3272,Havells India,201608,8,2016,428.3,385.65,417.6,48.88,42.87,46.94,26093.96,27933792,628673,11427276.08
3272,Havells India,201609,9,2016,433.55,396.5,418.2,48.94,43.22,47.01,26131.45,26067331,483682,10834398.66
3272,Havells India,201610,10,2016,459.4,400.8,408,52.96,44.29,45.87,25494.1,31006296,568146,13263117.19
3272,Havells India,201611,11,2016,414,302.8,344.35,47.14,33.1,38.71,21516.89,33849118,772015,11819195.36
3272,Havells India,201612,12,2016,354.9,310.55,342.25,40.18,33.66,38.47,21385.67,19789010,436772,6574077.951
3272,Havells India,201701,1,2017,432.2,337,420.05,49.58,37.35,47.22,26247.05,43890596,688381,16929142.4
3272,Havells India,201702,2,2017,446,396.25,406.1,50.85,43.46,45.65,25375.38,28520186,484290,11985680.79
3272,Havells India,201703,3,2017,474.5,405.6,465.75,51.48,43.17,50.16,29102.64,29345870,471336,12764105.05
3272,Havells India,201704,4,2017,499.45,459.2,483.9,54.51,48.18,52.11,30236.75,15798427,310953,7574036.059
3272,Havells India,201705,5,2017,526.3,433.6,487.4,58.14,43.99,52.49,30455.45,34527910,683749,16804804.02
3272,Havells India,201706,6,2017,511.5,440.85,460,55.87,45.52,49.56,28756.83,18904100,507870,9114830.464
3272,Havells India,201707,7,2017,485.55,451.3,472.8,53.13,47.56,50.94,29557.02,25337021,545878,11829619.7
