CoCode,Company Names,[Shareholding date](All),[Foreign (Promoter & Group)](All),[Indian (Promoter & Group)](All),[Total of Promoter](All),[Non Promoter (Institution)](All),[Non Promoter (Non-Institution)](All),[Total Non Promoter](All),[Total Promoter & Non Promoter](All),[Custodians(Against Depository Receipts)](All),[Grand Total](All),[Year & Month](All)
4325,Sun Pharma.Inds.,30/09/2004,0,71.94,71.94,17.31,10.75,28.06,100,0,100,200409
4325,Sun Pharma.Inds.,30/09/2005,0,71.78,71.78,18.34,9.88,28.22,100,0,100,200509
4325,Sun Pharma.Inds.,30/09/2006,0,70.91,70.91,19.18,9.9,29.08,99.99,0,100,200609
4325,Sun Pharma.Inds.,30/09/2007,0,66.31,66.31,21.86,11.83,33.69,100,0,100,200709
4325,Sun Pharma.Inds.,30/09/2008,0,63.71,63.71,25.26,11.02,36.28,99.99,0,100,200809
4325,Sun Pharma.Inds.,30/09/2009,0,63.71,63.71,24.95,11.34,36.29,100,0,100,200909
4325,Sun Pharma.Inds.,30/09/2010,0,63.72,63.72,25.51,10.77,36.28,100,0,100,201009
4325,Sun Pharma.Inds.,30/09/2011,0,63.7157,63.7157,25.4784,10.8059,36.2843,100,0,100,201109
4325,Sun Pharma.Inds.,30/09/2012,0,63.6867,63.6867,25.6253,10.688,36.3133,100,0,100,201209
4325,Sun Pharma.Inds.,30/09/2013,0,63.6522,63.6522,25.9527,10.3951,36.3478,100,0,100,201309
4325,Sun Pharma.Inds.,30/09/2014,0,63.6524,63.6524,27.3614,8.9861,36.3475,99.9999,0,100,201409
4325,Sun Pharma.Inds.,30/09/2015,0,54.7059,54.7059,35.6181,9.676,45.2941,100,0,100,201509
4325,Sun Pharma.Inds.,30/09/2016,0,54.9713,54.9713,33.344,11.6834,45.0274,99.9987,0.0013,100,201609
4325,Sun Pharma.Inds.,30/09/2017,0,54.3847,54.3847,32.0498,13.5655,45.6153,100,0,100,201709
4325,Sun Pharma.Inds.,31/03/2001,0,72.1,72.1,15.39,12.51,27.9,100,0,100,200103
4325,Sun Pharma.Inds.,31/03/2002,0,71.43,71.43,17.27,11.31,28.58,100.01,0,100,200203
4325,Sun Pharma.Inds.,31/03/2003,0,71.75,71.75,17.37,10.88,28.25,100,0,100,200303
4325,Sun Pharma.Inds.,31/03/2004,0,72.1,72.1,17.63,10.26,27.89,99.99,0,100,200403
4325,Sun Pharma.Inds.,31/03/2005,0,71.94,71.94,17.29,10.77,28.06,100,0,100,200503
4325,Sun Pharma.Inds.,31/03/2006,0,71.34,71.34,18.49,10.18,28.67,100.01,0,100,200603
4325,Sun Pharma.Inds.,31/03/2007,0,68.31,68.31,20.6,11.09,31.69,100,0,100,200703
4325,Sun Pharma.Inds.,31/03/2008,0,63.71,63.71,24.96,11.33,36.29,100,0,100,200803
4325,Sun Pharma.Inds.,31/03/2009,0,63.71,63.71,24.46,11.83,36.29,100,0,100,200903
4325,Sun Pharma.Inds.,31/03/2010,0,63.72,63.72,25.71,10.58,36.29,100.01,0,100,201003
4325,Sun Pharma.Inds.,31/03/2011,0,63.7157,63.7157,25.444,10.8403,36.2843,100,0,100,201103
4325,Sun Pharma.Inds.,31/03/2012,0,63.7157,63.7157,25.4885,10.7958,36.2843,100,0,100,201203
4325,Sun Pharma.Inds.,31/03/2013,0,63.6819,63.6819,26.0026,10.3155,36.3181,100,0,100,201303
4325,Sun Pharma.Inds.,31/03/2014,0,63.6524,63.6524,28.0563,8.2912,36.3475,99.9999,0,100,201403
4325,Sun Pharma.Inds.,31/03/2015,0,63.5631,63.5631,24.5237,11.9131,36.4368,99.9999,0,100,201503
4325,Sun Pharma.Inds.,31/03/2016,0,54.9718,54.9718,35.3683,9.6548,45.0231,99.9949,0.0051,100,201603
4325,Sun Pharma.Inds.,31/03/2017,0,54.385,54.385,33.4876,12.1261,45.6137,99.9987,0.0013,100,201703
4325,Sun Pharma.Inds.,31/03/2018,0,54.3843,54.3843,32.5475,13.0682,45.6157,100,0,100,201803
4325,Sun Pharma.Inds.,31/12/2001,0,71.45,71.45,17.05,11.5,28.55,100,0,100,200112
4325,Sun Pharma.Inds.,31/12/2002,0,71.47,71.47,17.76,10.77,28.53,100,0,100,200212
4325,Sun Pharma.Inds.,31/12/2003,0,72.1,72.1,17.18,10.72,27.9,100,0,100,200312
4325,Sun Pharma.Inds.,31/12/2004,0,71.94,71.94,17.48,10.58,28.06,100,0,100,200412
4325,Sun Pharma.Inds.,31/12/2005,0,71.43,71.43,18.39,10.18,28.57,100,0,100,200512
4325,Sun Pharma.Inds.,31/12/2006,0,69.6,69.6,19.9,10.5,30.4,100,0,100,200612
4325,Sun Pharma.Inds.,31/12/2007,0,65.55,65.55,23.48,10.97,34.45,100,0,100,200712
4325,Sun Pharma.Inds.,31/12/2008,0,63.71,63.71,24.79,11.5,36.29,100,0,100,200812
4325,Sun Pharma.Inds.,31/12/2009,0,63.71,63.71,25.61,10.68,36.29,100,0,100,200912
4325,Sun Pharma.Inds.,31/12/2010,0,63.72,63.72,25.64,10.64,36.28,100,0,100,201012
4325,Sun Pharma.Inds.,31/12/2011,0,63.7157,63.7157,25.5582,10.7261,36.2843,100,0,100,201112
4325,Sun Pharma.Inds.,31/12/2012,0,63.6819,63.6819,25.8974,10.4207,36.3181,100,0,100,201212
4325,Sun Pharma.Inds.,31/12/2013,0,63.6522,63.6522,28.2337,8.1141,36.3478,100,0,100,201312
4325,Sun Pharma.Inds.,31/12/2014,0,63.6524,63.6524,26.5474,9.8001,36.3475,99.9999,0,100,201412
4325,Sun Pharma.Inds.,31/12/2015,0,54.9734,54.9734,35.2537,9.7663,45.02,99.9934,0.0066,100,201512
4325,Sun Pharma.Inds.,31/12/2016,0,54.3855,54.3855,33.9676,11.6456,45.6132,99.9987,0.0013,100,201612
4325,Sun Pharma.Inds.,31/12/2017,0,54.3846,54.3846,32.1321,13.4833,45.6154,100,0,100,201712
4666,Aurobindo Pharma,22/07/2015,3.0824,50.8338,53.9162,35.1955,10.8883,46.0838,100,0,100,201507
4666,Aurobindo Pharma,30/06/2001,0,66.71,66.71,13.53,19.77,33.3,100.01,0,100,200106
4666,Aurobindo Pharma,30/06/2002,0,64.13,64.13,13.36,22.52,35.88,100.01,0,100,200206
4666,Aurobindo Pharma,30/06/2003,0,61.38,61.38,21.99,16.63,38.62,100,0,100,200306
4666,Aurobindo Pharma,30/06/2004,0,54.82,54.82,32.53,12.65,45.18,100,0,100,200406
4666,Aurobindo Pharma,30/06/2005,0,54.83,54.83,32.12,13.05,45.17,100,0,100,200506
4666,Aurobindo Pharma,30/06/2006,0,55.78,55.78,33.26,10.96,44.22,100,0,100,200606
4666,Aurobindo Pharma,30/06/2007,0,55.69,55.69,37.45,6.85,44.3,99.99,0,100,200706
4666,Aurobindo Pharma,30/06/2008,0,55.27,55.27,31.22,13.51,44.73,100,0,100,200806
4666,Aurobindo Pharma,30/06/2009,0,59,59,29.27,11.73,41,100,0,100,200906
4666,Aurobindo Pharma,30/06/2010,0,56.15,56.15,34.15,9.69,43.84,99.99,0,100,201006
4666,Aurobindo Pharma,30/06/2011,0,54.3622,54.3622,32.254,13.3839,45.6379,100.0001,0,100,201106
4666,Aurobindo Pharma,30/06/2012,0,54.7583,54.7583,30.3364,14.9053,45.2417,100,0,100,201206
4666,Aurobindo Pharma,30/06/2013,0,54.8387,54.8387,31.6522,13.509,45.1612,99.9999,0,100,201306
4666,Aurobindo Pharma,30/06/2014,0,54.3393,54.3393,35.3244,10.3362,45.6606,99.9999,0,100,201406
4666,Aurobindo Pharma,30/06/2015,3.0824,50.8338,53.9162,35.7503,10.3335,46.0838,100,0,100,201506
4666,Aurobindo Pharma,30/06/2016,3.076,50.7121,53.7881,34.0847,12.1272,46.2119,100,0,100,201606
4666,Aurobindo Pharma,30/06/2017,3.0723,48.8026,51.8749,33.8087,14.3164,48.1251,100,0,100,201706
4666,Aurobindo Pharma,30/06/2018,3.0722,48.8005,51.8727,33.5969,14.5305,48.1274,100.0001,0,100,201806
4666,Aurobindo Pharma,30/09/2001,0,65.92,65.92,13.76,20.32,34.08,100,0,100,200109
4666,Aurobindo Pharma,30/09/2002,0,61.66,61.66,21.43,16.91,38.34,100,0,100,200209
4666,Aurobindo Pharma,30/09/2003,0,59.95,59.95,21.8,18.25,40.05,100,0,100,200309
4666,Aurobindo Pharma,30/09/2004,0,54.82,54.82,32.89,12.29,45.18,100,0,100,200409
4666,Aurobindo Pharma,30/09/2005,0,55.8,55.8,33.39,10.82,44.21,100.01,0,100,200509
4666,Aurobindo Pharma,30/09/2006,0,55.43,55.43,37.82,6.75,44.57,100,0,100,200609
4666,Aurobindo Pharma,30/09/2007,0,55.29,55.29,37.51,7.19,44.7,99.99,0,100,200709
4666,Aurobindo Pharma,30/09/2008,0,55.27,55.27,33.01,11.72,44.73,100,0,100,200809
4666,Aurobindo Pharma,30/09/2009,0,58.99,58.99,31.76,9.25,41.01,100,0,100,200909
4666,Aurobindo Pharma,30/09/2010,0,54.43,54.43,35.35,10.22,45.57,100,0,100,201009
4666,Aurobindo Pharma,30/09/2011,0,54.3624,54.3624,31.7692,13.8684,45.6376,100,0,100,201109
4666,Aurobindo Pharma,30/09/2012,0,54.7583,54.7583,29.3342,15.9076,45.2418,100.0001,0,100,201209
4666,Aurobindo Pharma,30/09/2013,0,54.8387,54.8387,31.342,13.8193,45.1613,100,0,100,201309
4666,Aurobindo Pharma,30/09/2014,0,54.1026,54.1026,35.6735,10.2239,45.8974,100,0,100,201409
4666,Aurobindo Pharma,30/09/2015,3.0824,50.8338,53.9162,34.9743,11.1095,46.0838,100,0,100,201509
4666,Aurobindo Pharma,30/09/2016,3.076,50.7121,53.7881,34.3894,11.8225,46.2119,100,0,100,201609
4666,Aurobindo Pharma,30/09/2017,3.0723,48.8026,51.8749,34.1462,13.9789,48.1251,100,0,100,201709
4666,Aurobindo Pharma,30/09/2018,3.0722,48.8005,51.8727,34.1462,13.9811,48.1273,100,0,100,201809
4666,Aurobindo Pharma,31/03/2002,0,65.82,65.82,14.5,19.68,34.18,100,0,100,200203
4666,Aurobindo Pharma,31/03/2003,0,61.59,61.59,20.74,17.67,38.41,100,0,100,200303
4666,Aurobindo Pharma,31/03/2004,0,54.81,54.81,30.37,14.82,45.19,100,0,100,200403
4666,Aurobindo Pharma,31/03/2005,0,54.82,54.82,31.18,14,45.18,100,0,100,200503
4666,Aurobindo Pharma,31/03/2006,0,55.78,55.78,36.96,7.27,44.23,100.01,0,100,200603
4666,Aurobindo Pharma,31/03/2007,0,55.69,55.69,38.35,5.96,44.31,100,0,100,200703
4666,Aurobindo Pharma,31/03/2008,0,55.27,55.27,32.74,11.99,44.73,100,0,100,200803
4666,Aurobindo Pharma,31/03/2009,0,59.85,59.85,23.08,17.07,40.15,100,0,100,200903
4666,Aurobindo Pharma,31/03/2010,0,56.88,56.88,34.1,9.02,43.12,100,0,100,201003
4666,Aurobindo Pharma,31/03/2011,0,54.3622,54.3622,32.2241,13.4138,45.6379,100.0001,0,100,201103
4666,Aurobindo Pharma,31/03/2012,0,54.7583,54.7583,29.3886,15.8531,45.2417,100,0,100,201203
4666,Aurobindo Pharma,31/03/2013,0,54.8387,54.8387,31.8739,13.2874,45.1613,100,0,100,201303
4666,Aurobindo Pharma,31/03/2014,0,54.6138,54.6138,33.5864,11.7998,45.3862,100,0,100,201403
4666,Aurobindo Pharma,31/03/2015,3.0824,50.8852,53.9676,35.821,10.2115,46.0325,100.0001,0,100,201503
4666,Aurobindo Pharma,31/03/2016,3.076,50.7121,53.7881,34.6672,11.5447,46.2119,100,0,100,201603
4666,Aurobindo Pharma,31/03/2017,3.0723,48.8026,51.8749,33.7461,14.379,48.1251,100,0,100,201703
4666,Aurobindo Pharma,31/03/2018,3.0722,48.8005,51.8727,33.6258,14.5016,48.1274,100.0001,0,100,201803
4666,Aurobindo Pharma,31/12/2001,0,62.32,62.32,13.97,23.71,37.68,100,0,100,200112
4666,Aurobindo Pharma,31/12/2002,0,61.67,61.67,21.5,16.83,38.33,100,0,100,200212
4666,Aurobindo Pharma,31/12/2003,0,57.49,57.49,25.59,16.93,42.52,100.01,0,100,200312
4666,Aurobindo Pharma,31/12/2004,0,54.82,54.82,32.43,12.75,45.18,100,0,100,200412
4666,Aurobindo Pharma,31/12/2005,0,55.79,55.79,36.2,8,44.2,99.99,0,100,200512
4666,Aurobindo Pharma,31/12/2006,0,55.69,55.69,38.2,6.1,44.3,99.99,0,100,200612
4666,Aurobindo Pharma,31/12/2007,0,55.27,55.27,35.88,8.85,44.73,100,0,100,200712
4666,Aurobindo Pharma,31/12/2008,0,57.79,57.79,26.31,15.9,42.21,100,0,100,200812
4666,Aurobindo Pharma,31/12/2009,0,58.71,58.71,32.36,8.94,41.3,100.01,0,100,200912
4666,Aurobindo Pharma,31/12/2010,0,54.4,54.4,35.8,9.81,45.61,100.01,0,100,201012
4666,Aurobindo Pharma,31/12/2011,0,54.7287,54.7287,29.9973,15.274,45.2713,100,0,100,201112
4666,Aurobindo Pharma,31/12/2012,0,54.7583,54.7583,30.418,14.8237,45.2417,100,0,100,201212
4666,Aurobindo Pharma,31/12/2013,0,54.7289,54.7289,31.5646,13.7066,45.2712,100.0001,0,100,201312
4666,Aurobindo Pharma,31/12/2014,0,54.0634,54.0634,36.2034,9.7332,45.9366,100,0,100,201412
4666,Aurobindo Pharma,31/12/2015,3.0824,50.8167,53.8991,35.2364,10.8645,46.1009,100,0,100,201512
4666,Aurobindo Pharma,31/12/2016,3.076,48.8621,51.9381,35.0667,12.9952,48.0619,100,0,100,201612
4666,Aurobindo Pharma,31/12/2017,3.0723,48.8026,51.8749,34.4503,13.6748,48.1251,100,0,100,201712
4764,JSW Steel,30/06/2001,0,65.86,65.86,8.83,25.32,34.15,100.01,0,100,200106
4764,JSW Steel,30/06/2002,0,63.88,63.88,6.89,29.24,36.13,100.01,0,100,200206
4764,JSW Steel,30/06/2003,0,64.01,64.01,4.44,31.55,35.99,100,0,100,200306
4764,JSW Steel,30/06/2004,0,61.83,61.83,2.77,35.4,38.17,100,0,100,200406
4764,JSW Steel,30/06/2005,4.42,46.19,50.61,26.54,22.85,49.39,100,0,100,200506
4764,JSW Steel,30/06/2006,3.63,41.52,45.15,29.14,25.71,54.85,100,0,100,200606
4764,JSW Steel,30/06/2007,3.48,42.95,46.43,32.71,20.86,53.57,100,0,100,200706
4764,JSW Steel,30/06/2008,3.05,43.94,46.99,34.65,18.36,53.01,100,0,100,200806
4764,JSW Steel,30/06/2009,3.05,41.97,45.02,35.97,19.02,54.99,100.01,0,100,200906
4764,JSW Steel,30/06/2010,3.05,41.94,44.99,35.54,19.47,55.01,100,0,100,201006
4764,JSW Steel,30/06/2011,2.5568,35.1555,37.7123,29.5252,31.3794,60.9046,98.6169,1.383,100,201106
4764,JSW Steel,30/06/2012,2.5568,35.4919,38.0487,25.4645,35.3211,60.7856,98.8343,1.1657,100,201206
4764,JSW Steel,30/06/2013,2.36,33.4737,35.8337,24.0908,40.0756,64.1664,100.0001,0,100,201306
4764,JSW Steel,30/06/2014,2.3646,36.1736,38.5382,24.6025,36.8593,61.4618,100,0,100,201406
4764,JSW Steel,30/06/2015,2.3646,38.0586,40.4232,23.7761,35.8007,59.5768,100,0,100,201506
4764,JSW Steel,30/06/2016,2.3646,39.1199,41.4845,37.6105,20.3453,57.9558,99.4403,0.5598,100,201606
4764,JSW Steel,30/06/2017,2.0694,39.5529,41.6223,37.6027,20.1484,57.7511,99.3734,0.6266,100,201706
4764,JSW Steel,30/06/2018,2.0694,39.6801,41.7495,38.2664,19.4964,57.7628,99.5123,0.4877,100,201806
4764,JSW Steel,30/09/2001,0,65.83,65.83,8.78,25.39,34.17,100,0,100,200109
4764,JSW Steel,30/09/2002,0,52.48,52.48,6.25,41.27,47.52,100,0,100,200209
4764,JSW Steel,30/09/2003,0,62.43,62.43,3.34,34.23,37.57,100,0,100,200309
4764,JSW Steel,30/09/2004,0,61.83,61.83,3.05,35.12,38.17,100,0,100,200409
4764,JSW Steel,30/09/2005,4.42,46.19,50.61,25.27,24.13,49.4,100.01,0,100,200509
4764,JSW Steel,30/09/2006,3.63,41.72,45.35,29.32,25.33,54.65,100,0,100,200609
4764,JSW Steel,30/09/2007,3.48,42.86,46.34,33.39,20.27,53.66,100,0,100,200709
4764,JSW Steel,30/09/2008,3.05,43.94,46.99,34.09,18.92,53.01,100,0,100,200809
4764,JSW Steel,30/09/2009,3.05,41.97,45.02,36.67,18.31,54.98,100,0,100,200909
4764,JSW Steel,30/09/2010,3.05,41.93,44.98,36.69,18.32,55.01,99.99,0,100,201009
4764,JSW Steel,30/09/2011,2.5568,35.1565,37.7133,26.6339,34.2698,60.9037,98.617,1.383,100,201109
4764,JSW Steel,30/09/2012,2.5568,35.4919,38.0487,25.9124,36.0389,61.9513,100,0,100,201209
4764,JSW Steel,30/09/2013,2.36,33.8884,36.2484,23.4269,40.3247,63.7516,100,0,100,201309
4764,JSW Steel,30/09/2014,2.3646,36.9464,39.311,24.1381,36.551,60.6891,100.0001,0,100,201409
4764,JSW Steel,30/09/2015,2.3646,39.0851,41.4497,22.3398,36.2105,58.5503,100,0,100,201509
4764,JSW Steel,30/09/2016,2.3646,39.1199,41.4845,37.541,20.4927,58.0337,99.5182,0.4818,100,201609
4764,JSW Steel,30/09/2017,2.0694,39.5529,41.6223,38.1131,19.8183,57.9314,99.5537,0.4462,100,201709
4764,JSW Steel,30/09/2018,2.0694,40.2504,42.3198,37.2001,19.9222,57.1223,99.4421,0.5579,100,201809
4764,JSW Steel,31/03/2001,0,65.88,65.88,9.32,24.8,34.12,100,0,100,200103
4764,JSW Steel,31/03/2002,0,64.98,64.98,7.36,27.67,35.03,100.01,0,100,200203
4764,JSW Steel,31/03/2003,0,64.06,64.06,4.84,31.1,35.94,100,0,100,200303
4764,JSW Steel,31/03/2004,0,61.83,61.83,2.86,35.3,38.16,99.99,0,100,200403
4764,JSW Steel,31/03/2005,4.42,46.08,50.5,26.31,23.19,49.5,100,0,100,200503
4764,JSW Steel,31/03/2006,3.63,41.3,44.93,27.3,27.76,55.06,99.99,0,100,200603
4764,JSW Steel,31/03/2007,3.48,43.05,46.53,29.75,23.72,53.47,100,0,100,200703
4764,JSW Steel,31/03/2008,3.05,43.94,46.99,33.72,19.28,53,99.99,0,100,200803
4764,JSW Steel,31/03/2009,3.05,41.97,45.02,35.83,19.16,54.99,100.01,0,100,200903
4764,JSW Steel,31/03/2010,3.05,41.95,45,37.63,17.37,55,100,0,100,201003
4764,JSW Steel,31/03/2011,2.5568,35.156,37.7128,29.981,30.9232,60.9042,98.617,1.383,100,201103
4764,JSW Steel,31/03/2012,2.5568,35.3357,37.8925,25.759,35.1828,60.9418,98.8343,1.1657,100,201203
4764,JSW Steel,31/03/2013,2.5568,35.4919,38.0487,24.6701,37.2813,61.9514,100.0001,0,100,201303
4764,JSW Steel,31/03/2014,2.3646,36.0843,38.4489,23.2858,38.2653,61.5511,100,0,100,201403
4764,JSW Steel,31/03/2015,2.3646,37.6678,40.0324,23.1901,36.7775,59.9676,100,0,100,201503
4764,JSW Steel,31/03/2016,2.3646,39.1199,41.4845,37.2306,20.5065,57.7371,99.2216,0.7785,100,201603
4764,JSW Steel,31/03/2017,2.0694,39.5529,41.6223,36.8545,20.9343,57.7888,99.4111,0.5889,100,201703
4764,JSW Steel,31/03/2018,2.0694,39.6792,41.7486,38.1516,19.6452,57.7968,99.5454,0.4546,100,201803
4764,JSW Steel,31/12/2001,0,64.96,64.96,7.94,27.1,35.04,100,0,100,200112
4764,JSW Steel,31/12/2002,0,52.45,52.45,5.29,42.26,47.55,100,0,100,200212
4764,JSW Steel,31/12/2003,0,61.83,61.83,2.89,35.28,38.17,100,0,100,200312
4764,JSW Steel,31/12/2004,0,61.83,61.83,2.84,35.34,38.18,100.01,0,100,200412
4764,JSW Steel,31/12/2005,3.88,39.48,43.36,27.09,29.56,56.65,100.01,0,100,200512
4764,JSW Steel,31/12/2006,3.63,41.27,44.9,28.77,26.33,55.1,100,0,100,200612
4764,JSW Steel,31/12/2007,3.48,42.99,46.47,35.3,18.23,53.53,100,0,100,200712
4764,JSW Steel,31/12/2008,3.05,42.35,45.4,34.97,19.63,54.6,100,0,100,200812
4764,JSW Steel,31/12/2009,3.05,41.97,45.02,37.3,17.68,54.98,100,0,100,200912
4764,JSW Steel,31/12/2010,2.56,35.16,37.72,31.3,29.6,60.9,98.62,1.38,100,201012
4764,JSW Steel,31/12/2011,2.5568,35.1565,37.7133,25.4675,35.4362,60.9037,98.617,1.383,100,201112
4764,JSW Steel,31/12/2012,2.5568,35.4919,38.0487,25.1024,36.849,61.9514,100.0001,0,100,201212
4764,JSW Steel,31/12/2013,2.3625,34.9524,37.3149,23.4934,39.1917,62.6851,100,0,100,201312
4764,JSW Steel,31/12/2014,2.3646,37.2222,39.5868,23.9379,36.4754,60.4133,100.0001,0,100,201412
4764,JSW Steel,31/12/2015,2.3646,39.0851,41.4497,37.0384,20.5473,57.5857,99.0354,0.9646,100,201512
4764,JSW Steel,31/12/2016,2.3646,39.1927,41.5573,37.5396,20.2904,57.83,99.3873,0.6128,100,201612
4764,JSW Steel,31/12/2017,2.0694,39.6109,41.6803,38.1663,19.7236,57.8899,99.5702,0.4298,100,201712
4987,HDFC Bank,10/2/2015,0,21.698,21.698,42.6,16.8084,59.4084,81.1064,18.8935,100,201502
4987,HDFC Bank,30/06/2001,0,28.27,28.27,21.63,50.1,71.73,100,0,100,200106
4987,HDFC Bank,30/06/2002,0,24.44,24.44,22.59,39.7,62.29,86.73,13.28,100,200206
4987,HDFC Bank,30/06/2003,0,24.32,24.32,30.88,31.6,62.48,86.8,13.2,100,200306
4987,HDFC Bank,30/06/2004,0,24.09,24.09,34.83,28.01,62.84,86.93,13.07,100,200406
4987,HDFC Bank,30/06/2005,0,22.124,22.124,37.139,21.349,58.488,80.612,19.387,100,200506
4987,HDFC Bank,30/06/2006,0,21.9407,21.9407,40.6495,18.1845,58.834,80.7747,19.2252,100,200606
4987,HDFC Bank,30/06/2007,0,24.74,24.74,35.17,22.13,57.3,82.04,17.95,100,200706
4987,HDFC Bank,30/06/2008,0,19.42,19.42,35.82,25.8,61.62,81.04,18.97,100,200806
4987,HDFC Bank,30/06/2009,0,19.34,19.34,40.79,21.1,61.89,81.23,18.77,100,200906
4987,HDFC Bank,30/06/2010,0,23.63,23.63,38.7,19.89,58.59,82.22,17.78,100,201006
4987,HDFC Bank,30/06/2011,0,23.2755,23.2755,40.368,18.9751,59.3431,82.6186,17.3814,100,201106
4987,HDFC Bank,30/06/2012,0,23.0575,23.0575,41.7909,17.9249,59.7158,82.7733,17.2267,100,201206
4987,HDFC Bank,30/06/2013,0,22.7408,22.7408,43.1039,17.1311,60.235,82.9758,17.0243,100,201306
4987,HDFC Bank,30/06/2014,0,22.5617,22.5617,43.9771,16.557,60.5341,83.0958,16.9043,100,201406
4987,HDFC Bank,30/06/2015,0,21.6295,21.6295,42.9558,16.5808,59.5366,81.1661,18.8339,100,201506
4987,HDFC Bank,30/06/2016,0,21.4282,21.4282,43.5114,16.4019,59.9133,81.3415,18.6585,100,201606
4987,HDFC Bank,30/06/2017,0,21.1049,21.1049,45.37,15.1481,60.5181,81.623,18.377,100,201706
4987,HDFC Bank,30/06/2018,0,20.8596,20.8596,45.476,15.5017,60.9777,81.8373,18.1628,100,201806
4987,HDFC Bank,30/09/2001,0,24.49,24.49,32.53,42.98,75.51,100,0,100,200109
4987,HDFC Bank,30/09/2002,0,24.43,24.43,23.46,38.85,62.31,86.74,13.27,100,200209
4987,HDFC Bank,30/09/2003,0,24.29,24.29,31.99,30.54,62.53,86.82,13.18,100,200309
4987,HDFC Bank,30/09/2004,0,24.06,24.06,34.75,28.14,62.89,86.95,13.05,100,200409
4987,HDFC Bank,30/09/2005,0,22.075,22.075,39.012,19.569,58.581,80.656,19.343,100,200509
4987,HDFC Bank,30/09/2006,0,21.9,21.9,40,18.9,58.9,80.8,19.19,100,200609
4987,HDFC Bank,30/09/2007,0,23.33,23.33,33.34,20.98,54.32,77.65,22.35,100,200709
4987,HDFC Bank,30/09/2008,0,19.4,19.4,36.58,25.1,61.68,81.08,18.92,100,200809
4987,HDFC Bank,30/09/2009,0,19.29,19.29,40.62,21.23,61.85,81.14,18.86,100,200909
4987,HDFC Bank,30/09/2010,0,23.49,23.49,39.93,19.05,58.98,82.47,17.54,100,201009
4987,HDFC Bank,30/09/2011,0,23.2311,23.2311,40.2664,19.1542,59.4206,82.6517,17.3483,100,201109
4987,HDFC Bank,30/09/2012,0,23.0011,23.0011,42.2426,17.5561,59.7987,82.7998,17.2002,100,201209
4987,HDFC Bank,30/09/2013,0,22.7168,22.7168,43.4484,16.8149,60.2633,82.9801,17.0199,100,201309
4987,HDFC Bank,30/09/2014,0,22.4997,22.4997,43.6936,16.9488,60.6424,83.1421,16.8579,100,201409
4987,HDFC Bank,30/09/2015,0,21.5717,21.5717,43.345,16.2998,59.6448,81.2165,18.7835,100,201509
4987,HDFC Bank,30/09/2016,0,21.3391,21.3391,43.8164,16.2635,60.0799,81.419,18.581,100,201609
4987,HDFC Bank,30/09/2017,0,21.0223,21.0223,45.5522,15.121,60.6732,81.6955,18.3045,100,201709
4987,HDFC Bank,30/09/2018,0,21.4308,21.4308,43.9864,15.2433,59.2297,80.6605,19.3395,100,201809
4987,HDFC Bank,31/03/2001,0,28.27,28.27,21.97,49.76,71.73,100,0,100,200103
4987,HDFC Bank,31/03/2002,0,24.47,24.47,35.64,39.89,75.53,100,0,100,200203
4987,HDFC Bank,31/03/2003,0,24.41,24.41,28.9,33.44,62.34,86.75,13.25,100,200303
4987,HDFC Bank,31/03/2004,0,24.18,24.18,34.56,28.14,62.7,86.88,13.12,100,200403
4987,HDFC Bank,31/03/2005,0,22.22,22.22,37.18,21.13,58.31,80.53,19.47,100,200503
4987,HDFC Bank,31/03/2006,0,21.99,21.99,38.92,19.83,58.75,80.74,19.27,100,200603
4987,HDFC Bank,31/03/2007,0,21.56,21.56,38.75,20.8,59.55,81.11,18.89,100,200703
4987,HDFC Bank,31/03/2008,0,23.26,23.26,33.39,21.74,55.13,78.39,21.61,100,200803
4987,HDFC Bank,31/03/2009,0,19.38,19.38,39.56,22,61.56,80.94,19.07,100,200903
4987,HDFC Bank,31/03/2010,0,23.73,23.73,38.63,19.92,58.55,82.28,17.72,100,201003
4987,HDFC Bank,31/03/2011,0,23.3528,23.3528,40.1407,19.065,59.2057,82.5585,17.4415,100,201103
4987,HDFC Bank,31/03/2012,0,23.1482,23.1482,41.1819,18.3847,59.5666,82.7148,17.2852,100,201203
4987,HDFC Bank,31/03/2013,0,22.8298,22.8298,42.6564,17.4325,60.0889,82.9187,17.0813,100,201303
4987,HDFC Bank,31/03/2014,0,22.643,22.643,43.9964,16.3954,60.3918,83.0348,16.9652,100,201403
4987,HDFC Bank,31/03/2015,0,21.6723,21.6723,42.2958,17.1607,59.4565,81.1288,18.8712,100,201503
4987,HDFC Bank,31/03/2016,0,21.4864,21.4864,43.5024,16.3021,59.8045,81.2909,18.7092,100,201603
4987,HDFC Bank,31/03/2017,0,21.1983,21.1983,45.0114,15.3319,60.3433,81.5416,18.4583,100,201703
4987,HDFC Bank,31/03/2018,0,20.9325,20.9325,45.4119,15.4294,60.8413,81.7738,18.2263,100,201803
4987,HDFC Bank,31/12/2001,0,24.48,24.48,35.22,40.31,75.53,100.01,0,100,200112
4987,HDFC Bank,31/12/2002,0,24.42,24.42,24.52,37.81,62.33,86.75,13.25,100,200212
4987,HDFC Bank,31/12/2003,0,24.26,24.26,33.98,28.6,62.58,86.84,13.16,100,200312
4987,HDFC Bank,31/12/2004,0,24.03,24.03,35.72,27.21,62.93,86.96,13.04,100,200412
