CoCode,Company Names,[Year & Month](All),[Shareholding Date](All),[Total Foreign](All),[Total Institutions](All),[Total Govt Holding](All),[Total Non Promoter Corporate Holding](All),[Total Promoters](All),[Total Public & Others](All),[Totals](All)
476,Reliance Inds.,201312,31/12/2013,22.41,11.35,0.1,4.27,45.31,16.56,100
476,Reliance Inds.,201412,31/12/2014,22.83,11.88,0.12,3.61,45.25,16.31,100
476,Reliance Inds.,201512,31/12/2015,22.51,13.06,0.13,3.37,45.2,15.74,100
476,Reliance Inds.,201612,31/12/2016,24.74,12.13,0.13,2.55,45.11,15.36,100
476,Reliance Inds.,201712,31/12/2017,26.78,11.12,0.14,2.63,46.2,13.14,100
480,P & G Hygiene,200104,09/04/2001,68.72,7.79,0.01,3.28,0.08,20.13,100
480,P & G Hygiene,199509,29/09/1995,68.28,7.77,0,2.64,0.07,21.23,100
480,P & G Hygiene,200106,30/06/2001,5.58,8.49,0,1.32,65,19.61,100
480,P & G Hygiene,200206,30/06/2002,6.69,8.51,0,0.78,65.08,18.94,100
480,P & G Hygiene,200306,30/06/2003,6.99,7.93,0,0.96,65.08,19.04,100
480,P & G Hygiene,200406,30/06/2004,2.1,7.75,0,3.16,68.81,18.19,100
480,P & G Hygiene,200506,30/06/2005,2.35,7.43,0,3.94,68.79,17.5,100
480,P & G Hygiene,200606,30/06/2006,1.84,6.68,0,4.89,68.73,17.86,100
480,P & G Hygiene,200706,30/06/2007,1.75,7.14,0,5.1,68.73,17.28,100
480,P & G Hygiene,200806,30/06/2008,1.2,6.87,0,6.24,68.73,16.97,100
480,P & G Hygiene,200906,30/06/2009,1.22,7.23,0,6.06,68.73,16.77,100
480,P & G Hygiene,201006,30/06/2010,3.09,8.21,0,3.22,70.64,14.85,100
480,P & G Hygiene,201106,30/06/2011,2.6,10.14,0,2.72,70.64,13.91,100
480,P & G Hygiene,201206,30/06/2012,2.28,10.94,0,2.63,70.64,13.52,100
480,P & G Hygiene,201306,30/06/2013,2.78,11.91,0,1.44,70.64,13.23,100
480,P & G Hygiene,201406,30/06/2014,2.79,12.28,0,1.84,70.64,12.46,100
480,P & G Hygiene,201506,30/06/2015,3.36,10.72,0,2.84,70.64,12.43,100
480,P & G Hygiene,201606,30/06/2016,3.88,9.62,0.03,3.55,70.64,12.29,100
480,P & G Hygiene,201706,30/06/2017,4.37,9.49,0.03,3.24,70.64,12.23,100
480,P & G Hygiene,201806,30/06/2018,4.14,10.07,0.03,3.09,70.64,12.03,100
480,P & G Hygiene,200109,30/09/2001,6.02,8.49,0,0.99,65,19.51,100
480,P & G Hygiene,200209,30/09/2002,6.94,8.23,0,0.77,65.08,18.97,100
480,P & G Hygiene,200309,30/09/2003,7.24,7.34,0,1.31,65.08,19.03,100
480,P & G Hygiene,200409,30/09/2004,2.19,7.61,0,3.2,68.81,18.2,100
480,P & G Hygiene,200509,30/09/2005,2.25,7.23,0,3.9,68.79,17.84,100
480,P & G Hygiene,200609,30/09/2006,1.73,6.74,0,5.07,68.73,17.73,100
480,P & G Hygiene,200709,30/09/2007,1.08,6.69,0,6.19,68.73,17.3,100
480,P & G Hygiene,200809,30/09/2008,1.23,7.32,0,5.77,68.73,16.95,100
480,P & G Hygiene,200909,30/09/2009,2.66,6.75,0,4.08,70.64,15.88,100
480,P & G Hygiene,201009,30/09/2010,3.15,9.63,0,2.12,70.64,14.47,100
480,P & G Hygiene,201109,30/09/2011,2.65,10.21,0,2.7,70.64,13.8,100
480,P & G Hygiene,201209,30/09/2012,2.4,11.03,0,2.6,70.64,13.34,100
480,P & G Hygiene,201309,30/09/2013,2.69,12.19,0,1.77,70.64,12.73,100
480,P & G Hygiene,201409,30/09/2014,2.31,12.25,0,2.19,70.64,12.61,100
480,P & G Hygiene,201509,30/09/2015,3.44,10.57,0,3.01,70.64,12.34,100
480,P & G Hygiene,201609,30/09/2016,4.21,9.27,0.03,3.47,70.64,12.39,100
480,P & G Hygiene,201709,30/09/2017,4.4,9.56,0.03,3.2,70.64,12.16,100
480,P & G Hygiene,200103,31/03/2001,3.76,9.39,0,3.32,65,18.53,100
480,P & G Hygiene,200203,31/03/2002,6.7,8.31,0,0.82,65.08,19.09,100
480,P & G Hygiene,200303,31/03/2003,7,7.93,0,0.81,65.08,19.17,100
480,P & G Hygiene,200403,31/03/2004,1.89,7.67,0,3.46,68.44,18.55,100
480,P & G Hygiene,200503,31/03/2005,2.33,7.46,0,3.74,68.79,17.67,100
480,P & G Hygiene,200603,31/03/2006,2.12,7.57,0,4.11,68.79,17.41,100
480,P & G Hygiene,200703,31/03/2007,1.74,7.07,0,5.1,68.73,17.36,100
480,P & G Hygiene,200803,31/03/2008,1.14,5.81,0,7.15,68.73,17.17,100
480,P & G Hygiene,200903,31/03/2009,1.04,7.45,0,6.06,68.73,16.73,100
480,P & G Hygiene,201003,31/03/2010,4.03,7.69,0,2.75,70.64,14.9,100
480,P & G Hygiene,201103,31/03/2011,2.68,9.76,0,2.84,70.64,14.08,100
480,P & G Hygiene,201203,31/03/2012,2.73,10.38,0,2.7,70.64,13.55,100
480,P & G Hygiene,201303,31/03/2013,2.89,11.44,0,2.01,70.64,13.03,100
480,P & G Hygiene,201403,31/03/2014,2.81,12.15,0,1.85,70.64,12.55,100
480,P & G Hygiene,201503,31/03/2015,3.07,11.08,0,2.77,70.64,12.45,100
480,P & G Hygiene,201603,31/03/2016,3.8,9.96,0.03,3.14,70.64,12.42,100
480,P & G Hygiene,201703,31/03/2017,4.35,9.13,0.03,3.62,70.64,12.24,100
480,P & G Hygiene,201803,31/03/2018,4.09,9.89,0.03,3.39,70.64,11.96,100
480,P & G Hygiene,200112,31/12/2001,6.07,8.62,0,0.85,65.08,19.38,100
480,P & G Hygiene,200212,31/12/2002,6.88,7.91,0,0.84,65.08,19.3,100
480,P & G Hygiene,200312,31/12/2003,2.61,7.56,0,3.19,67.86,18.79,100
480,P & G Hygiene,200412,31/12/2004,2.27,7.79,0,3.16,68.81,17.98,100
480,P & G Hygiene,200512,31/12/2005,2.31,7.19,0,4.09,68.79,17.62,100
480,P & G Hygiene,200612,31/12/2006,1.67,7.09,0,5.04,68.73,17.48,100
480,P & G Hygiene,200712,31/12/2007,0.79,6.34,0,6.99,68.73,17.16,100
480,P & G Hygiene,200812,31/12/2008,1,7.61,0,5.9,68.73,16.75,100
480,P & G Hygiene,200912,31/12/2009,3.25,7.34,0,3.31,70.64,15.47,100
480,P & G Hygiene,201012,31/12/2010,2.8,9.61,0,2.51,70.64,14.44,100
480,P & G Hygiene,201112,31/12/2011,2.66,10.35,0,2.71,70.64,13.65,100
480,P & G Hygiene,201212,31/12/2012,2.74,11.41,0,2.16,70.64,13.06,100
480,P & G Hygiene,201312,31/12/2013,2.76,12.17,0,1.81,70.64,12.62,100
480,P & G Hygiene,201412,31/12/2014,2.58,11.53,0,2.69,70.64,12.57,100
480,P & G Hygiene,201512,31/12/2015,3.76,10.06,0,3.1,70.64,12.44,100
480,P & G Hygiene,201612,31/12/2016,4.32,9.21,0.03,3.47,70.64,12.34,100
480,P & G Hygiene,201712,31/12/2017,4.33,9.61,0.03,3.25,70.64,12.14,100
502,Vedanta,199612,04/12/1996,54.39,13.23,0,9.38,0.07,22.94,100
502,Vedanta,199809,16/09/1998,51.54,9.84,0,7.63,0.03,30.96,100
502,Vedanta,199709,26/09/1997,56.32,12.89,0,6.89,0.07,23.84,100
502,Vedanta,201308,29/08/2013,17.01,7.43,0,2.9,54.96,17.7,100
502,Vedanta,199909,29/09/1999,51.14,1.06,0,1.9,0.07,45.83,100
502,Vedanta,200009,29/09/2000,51.04,1.8,0,0.85,0.03,46.29,100
502,Vedanta,200206,30/06/2002,0.23,16.46,0,6.43,51.01,25.87,100
502,Vedanta,200306,30/06/2003,0.8,16.39,0,7.35,51.01,24.45,100
502,Vedanta,200406,30/06/2004,12.51,11.33,0,4.81,51.01,20.34,100
502,Vedanta,200506,30/06/2005,7.66,8.01,0,9.02,51.01,24.3,100
502,Vedanta,200606,30/06/2006,19.55,9.35,0,3.84,51.01,16.26,100
502,Vedanta,200706,30/06/2007,23.75,7.21,0,3.47,51,14.58,100
502,Vedanta,200806,30/06/2008,23.37,7.12,0,5.2,51.18,13.13,100
502,Vedanta,200906,30/06/2009,22.59,6.41,0,3.02,53.1,14.89,100
502,Vedanta,201006,30/06/2010,27.49,3.43,0,1.78,55.73,11.58,100
502,Vedanta,201106,30/06/2011,24.65,4.66,0,2.99,55.13,12.58,100
502,Vedanta,201206,30/06/2012,26.43,4.33,0,2.03,55.13,12.08,100
502,Vedanta,201306,30/06/2013,27.53,4.19,0,1.47,55.13,11.69,100
502,Vedanta,201406,30/06/2014,25.8,6.6,0,3.32,57.06,7.22,100
502,Vedanta,201506,30/06/2015,24.02,6.78,0,2.64,59.53,7.03,100
502,Vedanta,201606,30/06/2016,19.9,7.34,0,1.88,62.87,8.02,100
502,Vedanta,201706,30/06/2017,26.37,13.35,0,3.73,50.14,6.42,100
502,Vedanta,201806,30/06/2018,21.86,14.85,0,6.87,50.14,6.29,100
502,Vedanta,200109,30/09/2001,0.75,15.06,0,5.62,51.02,27.55,100
502,Vedanta,200209,30/09/2002,0.23,16.33,0,5.74,51.01,26.7,100
502,Vedanta,200309,30/09/2003,6.78,13.41,0,6.66,51.01,22.14,100
502,Vedanta,200409,30/09/2004,12.12,10.41,0,5.5,51.01,20.97,100
502,Vedanta,200509,30/09/2005,17.68,5.92,0,5.65,51.01,19.75,100
502,Vedanta,200609,30/09/2006,17.76,10.07,0,4.41,51,16.76,100
502,Vedanta,200709,30/09/2007,21.25,10.04,0,4.38,51.18,13.15,100
502,Vedanta,200809,30/09/2008,18.75,5.81,0,7.44,51.18,16.82,100
502,Vedanta,200909,30/09/2009,23.26,4.91,0,1.67,57.12,13.04,100
502,Vedanta,201009,30/09/2010,26.86,3.39,0,2.15,55.73,11.86,100
502,Vedanta,201109,30/09/2011,24.05,5.15,0,2.98,55.13,12.69,100
502,Vedanta,201209,30/09/2012,27,4.2,0,1.48,55.13,12.2,100
502,Vedanta,201309,30/09/2013,26.09,8.07,0,2.87,54.96,8.02,100
502,Vedanta,201409,30/09/2014,24.97,5.93,0,2.88,59.17,7.06,100
502,Vedanta,201509,30/09/2015,22.35,8.44,0,1.99,59.53,7.7,100
502,Vedanta,201609,30/09/2016,20.93,6.88,0,1.71,62.87,7.62,100
502,Vedanta,201709,30/09/2017,26.85,13.1,0,3.61,50.23,6.21,100
502,Vedanta,200103,31/03/2001,0.83,13.62,0,8.01,51.02,26.52,100
502,Vedanta,200203,31/03/2002,0.25,14.72,0,5.33,51.01,28.71,100
502,Vedanta,200403,31/03/2004,13.79,13.46,0,3.51,51.01,18.24,100
502,Vedanta,200503,31/03/2005,10.91,8.25,0,7.73,51.01,22.11,100
502,Vedanta,200603,31/03/2006,20.68,7.83,0,3.72,51.01,16.76,100
502,Vedanta,200703,31/03/2007,20.79,8.41,0,4.9,51,14.9,100
502,Vedanta,200803,31/03/2008,21.66,9.54,0,5.51,51.18,12.12,100
502,Vedanta,200903,31/03/2009,20.03,5.14,0,8.07,51.18,15.59,100
502,Vedanta,201003,31/03/2010,26.75,3.43,0,1.15,57.03,11.65,100
502,Vedanta,201103,31/03/2011,24.17,4.76,0,3.19,55.13,12.75,100
502,Vedanta,201203,31/03/2012,25.21,4.77,0,2.38,55.13,12.52,100
502,Vedanta,201303,31/03/2013,27.45,4.24,0,1.38,55.13,11.8,100
502,Vedanta,201403,31/03/2014,26.74,7.45,0,3.14,54.96,7.71,100
502,Vedanta,201503,31/03/2015,25.06,5.66,0,2.63,59.53,7.12,100
502,Vedanta,201603,31/03/2016,18.67,8.96,0,0,62.87,9.49,100
502,Vedanta,201703,31/03/2017,20.51,7.04,0,2.25,62.86,7.34,100
502,Vedanta,201803,31/03/2018,22.29,13.03,0,8.47,50.14,6.08,100
502,Vedanta,200112,31/12/2001,0.3,14.71,0,5.39,51.02,28.58,100
502,Vedanta,200212,31/12/2002,0.23,14.56,0,5.98,51.01,28.23,100
502,Vedanta,200312,31/12/2003,10.95,13.05,0,5.49,51.01,19.51,100
502,Vedanta,200412,31/12/2004,13.28,8.2,0,6.49,51.01,21.03,100
502,Vedanta,200512,31/12/2005,19.05,6.74,0,4.83,51.01,18.37,100
502,Vedanta,200612,31/12/2006,20.34,10.1,0,3.73,51,14.83,100
502,Vedanta,200712,31/12/2007,18.55,13,0,4.88,51.18,12.4,100
502,Vedanta,200812,31/12/2008,19.52,5.03,0,8.42,51.18,15.86,100
502,Vedanta,200912,31/12/2009,25.67,3.86,0,1.42,57.48,11.57,100
502,Vedanta,201012,31/12/2010,24.64,4.47,0,3.4,55.73,11.78,100
502,Vedanta,201112,31/12/2011,24.92,5.22,0,2.19,55.13,12.54,100
502,Vedanta,201212,31/12/2012,27.53,4.22,0,1.42,55.13,11.7,100
502,Vedanta,201312,31/12/2013,25.97,8.38,0,2.97,54.96,7.73,100
502,Vedanta,201412,31/12/2014,24.75,5.84,0,2.75,59.53,7.15,100
502,Vedanta,201512,31/12/2015,14.1,8.63,0,2.04,62.87,12.36,100
502,Vedanta,201612,31/12/2016,21.14,6.99,0,1.72,62.86,7.3,100
502,Vedanta,201712,31/12/2017,26.82,13.29,0,3.59,50.14,6.16,100
508,Shree Cement,199508,08/08/1995,16.89,21.99,0,47.79,0.38,12.95,100
508,Shree Cement,199608,24/08/1996,16.88,20.16,0,48.58,0.4,13.99,100
508,Shree Cement,200110,24/10/2001,12.88,8.47,0,59.97,3.8,14.88,100
508,Shree Cement,200012,26/12/2000,12.84,11.01,0,56.95,3.9,15.31,100
508,Shree Cement,200106,30/06/2001,12.87,8.72,0,6.19,56.88,15.34,100
508,Shree Cement,200206,30/06/2002,11.57,6.78,0,5.1,60.99,15.56,100
508,Shree Cement,200306,30/06/2003,11.96,5.25,0,3.9,65.03,13.87,100
508,Shree Cement,200406,30/06/2004,11.82,10.92,0,2.4,65.39,9.48,100
508,Shree Cement,200506,30/06/2005,15.05,9.91,0,2.78,63.72,8.54,100
508,Shree Cement,200606,30/06/2006,14.98,9.35,0,4.58,63.72,7.38,100
508,Shree Cement,200706,30/06/2007,17.9,6.91,0,5.15,63.72,6.31,100
508,Shree Cement,200806,30/06/2008,17.92,7.69,0,4.94,63.72,5.75,100
508,Shree Cement,200906,30/06/2009,14.94,9.64,0,4.88,65.47,5.07,100
508,Shree Cement,201006,30/06/2010,15.97,8.29,0,5.61,65.53,4.61,100
508,Shree Cement,201106,30/06/2011,17.09,5.82,0,8.19,64.78,4.12,100
508,Shree Cement,201206,30/06/2012,18.71,5.3,0,7.67,64.78,3.54,100
508,Shree Cement,201306,30/06/2013,18.9,5.89,0,6.95,64.79,3.47,100
508,Shree Cement,201406,30/06/2014,20.83,5.82,0,5.08,64.79,3.5,100
508,Shree Cement,201506,30/06/2015,24.27,4.73,0,2.9,64.79,3.31,100
508,Shree Cement,201606,30/06/2016,24.55,5.09,0,2.35,64.79,3.24,100
508,Shree Cement,201706,30/06/2017,25.42,4.29,0,2.1,64.79,3.41,100
508,Shree Cement,201806,30/06/2018,23.43,6.62,0,1.8,64.79,3.37,100
508,Shree Cement,200109,30/09/2001,12.86,8.49,0,5.69,57.9,15.06,100
508,Shree Cement,200209,30/09/2002,11.56,5.95,0,4.75,62.73,15.02,100
508,Shree Cement,200309,30/09/2003,13.08,5.53,0,3.74,65.22,12.43,100
508,Shree Cement,200409,30/09/2004,11.6,10.27,0,2.97,65.4,9.77,100
508,Shree Cement,200509,30/09/2005,14.08,12.21,0,2.32,63.72,7.68,100
508,Shree Cement,200609,30/09/2006,15.4,8.77,0,4.75,63.72,7.36,100
508,Shree Cement,200709,30/09/2007,18.07,7.07,0,5.17,63.72,5.98,100
508,Shree Cement,200809,30/09/2008,15.92,9.6,0,4.9,63.72,5.86,100
508,Shree Cement,200909,30/09/2009,15.49,8.8,0,5.17,65.55,5.01,100
508,Shree Cement,201009,30/09/2010,16.68,7.01,0,7.3,64.78,4.23,100
508,Shree Cement,201109,30/09/2011,19.35,4.5,0,7.65,64.78,3.72,100
508,Shree Cement,201209,30/09/2012,18.72,5.35,0,7.76,64.79,3.39,100
508,Shree Cement,201309,30/09/2013,18.97,5.73,0,7.01,64.79,3.51,100
508,Shree Cement,201409,30/09/2014,21.8,5.66,0,4.32,64.79,3.43,100
508,Shree Cement,201509,30/09/2015,24.35,4.9,0,2.67,64.79,3.29,100
508,Shree Cement,201609,30/09/2016,24.74,4.95,0,2.2,64.79,3.32,100
508,Shree Cement,201709,30/09/2017,25.42,4.42,0,2.06,64.79,3.32,100
508,Shree Cement,201809,30/09/2018,23.43,6.63,0,1.86,64.79,3.29,100
508,Shree Cement,200103,31/03/2001,12.85,8.8,0,6.74,56.45,15.15,100
508,Shree Cement,200203,31/03/2002,11.59,8.24,0,5.24,59.54,15.39,100
508,Shree Cement,200303,31/03/2003,11.64,4.42,0,4.15,64.51,15.29,100
508,Shree Cement,200403,31/03/2004,12.2,8.58,0,2.95,65.37,10.91,100
508,Shree Cement,200503,31/03/2005,14.79,9.66,0,2.67,63.72,9.17,100
508,Shree Cement,200603,31/03/2006,15.34,9.55,0,3.8,63.72,7.6,100
508,Shree Cement,200703,31/03/2007,18.32,7.34,0,3.9,63.72,6.71,100
508,Shree Cement,200803,31/03/2008,18.67,7.15,0,4.85,63.72,5.62,100
508,Shree Cement,200903,31/03/2009,14.3,10.07,0,4.64,65.41,5.59,100
508,Shree Cement,201003,31/03/2010,15.79,8.81,0,5.23,65.56,4.62,100
508,Shree Cement,201103,31/03/2011,16.78,6.14,0,8.26,64.78,4.04,100
508,Shree Cement,201203,31/03/2012,18.99,5,0,7.36,64.78,3.88,100
508,Shree Cement,201303,31/03/2013,18.55,5.64,0,7.47,64.79,3.55,100
508,Shree Cement,201403,31/03/2014,19.8,5.88,0,5.44,64.79,4.09,100
508,Shree Cement,201503,31/03/2015,22.67,5.24,0,3.96,64.79,3.34,100
508,Shree Cement,201603,31/03/2016,24.37,5.14,0,2.45,64.79,3.25,100
508,Shree Cement,201703,31/03/2017,25.32,4.31,0,2.15,64.79,3.44,100
508,Shree Cement,201803,31/03/2018,23.47,6.35,0,1.92,64.79,3.47,100
508,Shree Cement,200112,31/12/2001,12.43,8.76,0,5.12,58.04,15.66,100
508,Shree Cement,200212,31/12/2002,11.63,5.07,0,5.35,62.79,15.17,100
508,Shree Cement,200312,31/12/2003,12.61,7.92,0,3.11,65.25,11.12,100
508,Shree Cement,200412,31/12/2004,13.82,9.66,0,3.29,63.65,9.58,100
508,Shree Cement,200512,31/12/2005,13.83,11.7,0,2.96,63.72,7.8,100
508,Shree Cement,200612,31/12/2006,16.57,9.05,0,3.8,63.72,6.86,100
508,Shree Cement,200712,31/12/2007,18.33,7.13,0,4.88,63.72,5.95,100
508,Shree Cement,200812,31/12/2008,15.15,10.02,0,5.37,63.78,5.7,100
508,Shree Cement,200912,31/12/2009,15.1,9.35,0,5.33,65.56,4.67,100
508,Shree Cement,201012,31/12/2010,17.36,6.37,0,7.51,64.78,3.97,100
508,Shree Cement,201112,31/12/2011,19.09,4.97,0,7.58,64.78,3.59,100
508,Shree Cement,201212,31/12/2012,17.6,6.17,0,8.09,64.79,3.35,100
508,Shree Cement,201312,31/12/2013,18.9,5.86,0,6.95,64.79,3.52,100
508,Shree Cement,201412,31/12/2014,22.03,5.63,0,4.17,64.79,3.38,100
508,Shree Cement,201512,31/12/2015,24.35,5.06,0,2.56,64.79,3.26,100
508,Shree Cement,201612,31/12/2016,25.12,4.6,0,2.12,64.79,3.38,100
508,Shree Cement,201712,31/12/2017,23.95,5.71,0,1.95,64.79,3.61,100
514,Siemens,199609,06/09/1996,54.09,13.65,0,29.69,1.4,1.18,100
514,Siemens,199901,18/01/1999,53.63,18.41,0,5.15,0.73,22.09,100
514,Siemens,199712,19/12/1997,55.2,8.83,0,10.23,2.18,23.57,100
514,Siemens,200001,21/01/2000,53.08,12.05,4.58,7.17,0.14,22.99,100
514,Siemens,200106,30/06/2001,2.21,19.77,0,5.25,51,21.77,100
514,Siemens,200206,30/06/2002,2.26,17.49,0,4.11,54.64,21.51,100
514,Siemens,200306,30/06/2003,1.92,20.29,0,3.37,54.64,19.79,100
514,Siemens,200406,30/06/2004,5.63,20.58,0,3.04,54.64,16.12,100
514,Siemens,200506,30/06/2005,7.94,18.45,0,3.76,54.64,15.22,100
514,Siemens,200606,30/06/2006,12.37,14.45,0,3.07,55.18,14.93,100
514,Siemens,200706,30/06/2007,8.56,19.44,0,2.37,55.18,14.46,100
514,Siemens,200806,30/06/2008,4.12,20.18,0,3.6,55.18,16.93,100
514,Siemens,200906,30/06/2009,3.33,22.05,0,2.88,55.18,16.56,100
514,Siemens,201006,30/06/2010,4.01,23.36,0,2.65,55.18,14.8,100
514,Siemens,201106,30/06/2011,3.33,8.56,0,1.62,75,11.51,100
514,Siemens,201206,30/06/2012,3.58,8.45,0,1.6,75,11.37,100
514,Siemens,201306,30/06/2013,3.91,8.05,0,2.3,75,10.74,100
514,Siemens,201406,30/06/2014,4.74,8.79,0,1.48,75,10,100
514,Siemens,201506,30/06/2015,5.13,9.13,0,1.2,75,9.54,100
514,Siemens,201606,30/06/2016,4.81,9.27,0,1.08,75,9.84,100
514,Siemens,201706,30/06/2017,5.01,9.38,0,1.06,75,9.55,100
514,Siemens,201806,30/06/2018,5.12,9.62,0,1.03,75,9.23,100
514,Siemens,200109,30/09/2001,1.41,18.3,0,3.67,52.85,23.78,100
514,Siemens,200209,30/09/2002,1.95,19.21,0,3.42,54.64,20.78,100
514,Siemens,200309,30/09/2003,2.88,19.58,0,3.29,54.64,19.62,100
514,Siemens,200409,30/09/2004,5.5,20.84,0,3.25,54.64,15.77,100
514,Siemens,200509,30/09/2005,9.57,16.91,0,4.1,54.64,14.79,100
514,Siemens,200609,30/09/2006,12.28,15.21,0,3.25,55.18,14.07,100
514,Siemens,200709,30/09/2007,8.35,19.26,0,2.39,55.18,14.82,100
514,Siemens,200809,30/09/2008,3.53,21.11,0,3.44,55.18,16.74,100
514,Siemens,200909,30/09/2009,3.51,22.45,0,2.67,55.18,16.2,100
514,Siemens,201009,30/09/2010,4.51,23.13,0,2.81,55.18,14.38,100
514,Siemens,201109,30/09/2011,3.63,8.32,0,1.54,75,11.51,100
514,Siemens,201209,30/09/2012,3.82,8.88,0,2.15,73.84,11.31,100
514,Siemens,201309,30/09/2013,3.89,8.59,0,1.69,75,10.84,100
514,Siemens,201409,30/09/2014,4.64,9.1,0,1.28,75,9.99,100
514,Siemens,201509,30/09/2015,5.06,9.2,0,1.19,75,9.55,100
514,Siemens,201609,30/09/2016,4.95,9.21,0,1.07,75,9.78,100
514,Siemens,201709,30/09/2017,4.91,9.24,0,1.23,75,9.64,100
514,Siemens,201809,30/09/2018,4.58,9.59,0,0,75,10.83,100
514,Siemens,200103,31/03/2001,3.09,19.33,0,4.01,51,22.56,100
514,Siemens,200203,31/03/2002,1.33,18,0,3.89,54.64,22.14,100
514,Siemens,200303,31/03/2003,2.17,19.98,0,3.06,54.64,20.15,100
514,Siemens,200403,31/03/2004,5.11,20.4,0,3.25,54.64,16.62,100
514,Siemens,200503,31/03/2005,6.65,19.67,0,3.67,54.64,15.38,100
514,Siemens,200603,31/03/2006,12.71,13.91,0,3.95,55.18,14.25,100
514,Siemens,200703,31/03/2007,8.68,18.15,0,2.71,55.18,15.28,100
514,Siemens,200803,31/03/2008,5.93,18.34,0,3.77,55.18,16.79,100
514,Siemens,200903,31/03/2009,2.34,22.08,0,3.26,55.18,17.14,100
514,Siemens,201003,31/03/2010,3.99,23.19,0,2.61,55.18,15.03,100
514,Siemens,201103,31/03/2011,6.63,20.81,0,4.6,55.3,12.66,100
514,Siemens,201203,31/03/2012,3.54,8.4,0,1.69,75,11.37,100
514,Siemens,201303,31/03/2013,3.89,8.03,0,2.31,74.96,10.82,100
514,Siemens,201403,31/03/2014,4.48,8.81,0,1.43,75,10.29,100
514,Siemens,201503,31/03/2015,4.86,9.35,0,1.21,75,9.59,100
514,Siemens,201603,31/03/2016,4.74,9.21,0,1.1,75,9.96,100
514,Siemens,201703,31/03/2017,5.03,9.29,0,1.04,75,9.65,100
514,Siemens,201803,31/03/2018,5.29,9.48,0,1.09,75,9.14,100
514,Siemens,200112,31/12/2001,0.9,18.32,0,3.74,54.63,22.41,100
514,Siemens,200212,31/12/2002,1.73,19.59,0,3.33,54.64,20.71,100
514,Siemens,200312,31/12/2003,4.23,19.39,0,3.61,54.64,18.13,100
514,Siemens,200412,31/12/2004,5.54,20.78,0,3.52,54.64,15.53,100
514,Siemens,200512,31/12/2005,11.87,15.32,0,3.71,54.63,14.48,100
514,Siemens,200612,31/12/2006,11.47,14.44,0,3.44,55.18,15.47,100
514,Siemens,200712,31/12/2007,7.53,19.08,0,2.91,55.18,15.3,100
514,Siemens,200812,31/12/2008,3.25,21.11,0,3.45,55.18,17.01,100
514,Siemens,200912,31/12/2009,4.02,22.68,0,2.72,55.18,15.41,100
514,Siemens,201012,31/12/2010,4.98,22.97,0,3.44,55.18,13.43,100
514,Siemens,201112,31/12/2011,3.43,8.5,0,1.64,75,11.44,100
514,Siemens,201212,31/12/2012,3.78,8.4,0,2.22,74.71,10.9,100
514,Siemens,201312,31/12/2013,3.87,8.69,0,1.51,75,10.94,100
514,Siemens,201412,31/12/2014,4.78,9.15,0,1.36,75,9.71,100
514,Siemens,201512,31/12/2015,4.92,9.04,0,1.06,75,9.99,100
514,Siemens,201612,31/12/2016,4.77,9.4,0,1.08,75,9.76,100
514,Siemens,201712,31/12/2017,4.82,9.35,0,1.24,75,9.58,100
560,Tata Motors,201505,13/05/2015,47.98,10.95,0.07,0.36,34.35,6.3,100
560,Tata Motors,200007,25/07/2000,27.8,24.1,0.89,38.69,0.01,8.51,100
560,Tata Motors,199807,28/07/1998,33.48,29.88,0.89,16.34,0.01,19.39,100
560,Tata Motors,199607,29/07/1996,28.06,33.44,0.94,17.31,0.08,20.17,100
560,Tata Motors,200106,30/06/2001,17.61,23.49,0,12.52,25.51,20.88,100
560,Tata Motors,200206,30/06/2002,19.43,20.97,0,11.35,32.21,16.03,100
560,Tata Motors,200306,30/06/2003,22.46,19.18,0,10.8,32.18,15.38,100
560,Tata Motors,200406,30/06/2004,36.06,16.24,0,1.93,32.88,12.88,100
560,Tata Motors,200506,30/06/2005,39,14.82,0,1.5,32.35,12.32,100
560,Tata Motors,200606,30/06/2006,39.23,14.81,0.11,1.1,33.63,11.13,100
560,Tata Motors,200706,30/06/2007,40.64,14.22,0.11,1.03,33.43,10.59,100
560,Tata Motors,200806,30/06/2008,37.18,17.47,0.11,0.87,33.4,10.99,100
560,Tata Motors,200906,30/06/2009,28.12,17.88,0.09,0.91,41.38,11.62,100
560,Tata Motors,201006,30/06/2010,35.32,18.27,0.08,0.72,37.02,8.59,100
560,Tata Motors,201106,30/06/2011,43.08,13.69,0.08,0.58,34.84,7.73,100
560,Tata Motors,201206,30/06/2012,44.86,11.98,0.09,0.53,34.71,7.83,100
560,Tata Motors,201306,30/06/2013,46.17,11.7,0.08,0.39,34.35,7.31,100
560,Tata Motors,201406,30/06/2014,49.12,9.63,0.08,0.36,34.33,6.49,100
560,Tata Motors,201506,30/06/2015,42.27,16.38,0.07,0.39,34.35,6.54,100
560,Tata Motors,201606,30/06/2016,42.56,16.77,0.07,0.43,33.01,7.18,100
560,Tata Motors,201706,30/06/2017,41.34,15.97,0.13,0.41,34.73,7.43,100
560,Tata Motors,201806,30/06/2018,32.6,18.52,0.17,1.36,36.37,10.98,100
560,Tata Motors,199707,30/07/1997,33.21,30.98,0.89,1.07,0.01,33.84,100
560,Tata Motors,200109,30/09/2001,18.12,24.22,0,11.83,25.65,20.18,100
